Time,Strike,Term,Instrument Type,Strategy,Type,Qty,CC,Product,Description,Price,Watch,RFQ,Add Deal,Undrl. Bid,Undrl. Offer,Impl. Vol,Δ,Category,
10:22:28,,Mar22,Future,,Block,48,HP,Henry Hub Look-Alike Fin Future,Mar22,5.6500,,,,,,,,Natural Gas,
10:22:27,4.500,Mar22,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Mar22 4.500 Put,0.7200,,,,,,,,Natural Gas,
10:22:27,4.000,Mar22,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Mar22 4.000 Put,0.4250,,,,,,,,Natural Gas,
10:22:27,,Mar22,Future,,Block,6,HP,Henry Hub Look-Alike Fin Future,Mar22,5.6500,,,,,,,,Natural Gas,
10:22:26,4.500,Mar22,Option,Put,Block,300,LN,Henry Hub Eu Fin Option,Mar22 4.500 Put,0.7200,,,,,,,,Natural Gas,
10:22:26,4.000,Mar22,Option,Put,Block,300,LN,Henry Hub Eu Fin Option,Mar22 4.000 Put,0.4250,,,,,,,,Natural Gas,
10:22:26,,Mar22,Future,,Block,18,HP,Henry Hub Look-Alike Fin Future,Mar22,5.6500,,,,,,,,Natural Gas,
10:22:25,4.500,Mar22,Option,Put,Block,300,LN,Henry Hub Eu Fin Option,Mar22 4.500 Put,0.7200,,,,,,,,Natural Gas,
10:22:25,4.000,Mar22,Option,Put,Block,300,LN,Henry Hub Eu Fin Option,Mar22 4.000 Put,0.4250,,,,,,,,Natural Gas,
10:22:25,,Mar22,Future,,Block,18,HP,Henry Hub Look-Alike Fin Future,Mar22,5.6500,,,,,,,,Natural Gas,
10:20:24,1.000,Mar22,Option,Call,Block,250,G4,Henry Hub Nat Gas Fin 1 Mo CSO,Mar22 1.000 Call,1.375,,,,,,,,Natural Gas,
10:20:24,,Mar22,Future,,Block,250,NG,Henry Hub Future,Mar22,5.600,,,,,,,,Natural Gas,
10:20:24,,Apr22,Future,,Block,250,NG,Henry Hub Future,Apr22,4.000,,,,,,,,Natural Gas,
10:15:10,5.000,Feb22,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Feb22 5.000 Put,0.8450,,,,,,,,Natural Gas,
10:15:10,,Feb22,Future,,Block,27,HP,Henry Hub Look-Alike Fin Future,Feb22,5.9300,,,,,,,,Natural Gas,
10:14:00,5.000,Dec21,Option,Put,Block,250,LN,Henry Hub Eu Fin Option,Dec21 5.000 Put,0.4675,,,,,,,,Natural Gas,
10:14:00,4.500,Dec21,Option,Put,Block,500,LN,Henry Hub Eu Fin Option,Dec21 4.500 Put,0.2400,,,,,,,,Natural Gas,
10:10:13,5.000,Feb22,Option,Put,Block,200,LN,Henry Hub Eu Fin Option,Feb22 5.000 Put,0.8450,,,,,,,,Natural Gas,
10:10:13,,Feb22,Future,,Block,70,HP,Henry Hub Look-Alike Fin Future,Feb22,5.9300,,,,,,,,Natural Gas,
10:07:03,5.000,Feb22,Option,Put,Block,50,LN,Henry Hub Eu Fin Option,Feb22 5.000 Put,0.8450,,,,,,,,Natural Gas,
10:07:03,,Feb22,Future,,Block,70,NP,Henry Hub Pen Fin Future,Feb22,5.930,,,,,,,,Natural Gas,
10:05:10,,Apr22,Future,,Block,500,NG,Henry Hub Future,Apr22,4.055,,,,,,,,Natural Gas,
10:04:40,,Apr22,Future,,Block,100,NG,Henry Hub Future,Apr22,3.970,,,,,,,,Natural Gas,
10:04:40,,May22,Future,,Block,100,NG,Henry Hub Future,May22,3.970,,,,,,,,Natural Gas,
10:04:40,,Jun22,Future,,Block,100,NG,Henry Hub Future,Jun22,3.970,,,,,,,,Natural Gas,
10:04:40,,Jul22,Future,,Block,100,NG,Henry Hub Future,Jul22,3.970,,,,,,,,Natural Gas,
10:04:40,,Aug22,Future,,Block,100,NG,Henry Hub Future,Aug22,3.970,,,,,,,,Natural Gas,
10:04:40,,Sep22,Future,,Block,100,NG,Henry Hub Future,Sep22,3.970,,,,,,,,Natural Gas,
10:04:40,,Oct22,Future,,Block,100,NG,Henry Hub Future,Oct22,3.970,,,,,,,,Natural Gas,
10:02:28,5.500,Nov21,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Nov21 5.500 Put,0.3630,,,,,,,,Natural Gas,
10:02:28,3.900,Nov21,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Nov21 3.900 Put,0.0080,,,,,,,,Natural Gas,
10:02:28,6.500,Nov21,Option,Call,Block,100,LN,Henry Hub Eu Fin Option,Nov21 6.500 Call,0.3500,,,,,,,,Natural Gas,
10:02:28,,Nov21,Future,,Block,72,HP,Henry Hub Look-Alike Fin Future,Nov21,5.8500,,,,,,,,Natural Gas,
09:57:00,7.000,Dec21,Option,Call,Block,100,LN,Henry Hub Eu Fin Option,Dec21 7.000 Call,0.7825,,,,,,,,Natural Gas,
09:57:00,,Dec21,Future,,Block,46,HP,Henry Hub Look-Alike Fin Future,Dec21,5.9800,,,,,,,,Natural Gas,
09:59:00,,Nov21,Future,,Block,100,NG,Henry Hub Future,Nov21,5.900,,,,,,,,Natural Gas,
09:59:00,,Nov21,Future,,Block,140,NG,Henry Hub Future,Nov21,5.900,,,,,,,,Natural Gas,
09:50:00,12.000,Nov21,Option,Call,Block,100,LN,Henry Hub Eu Fin Option,Nov21 12.000 Call,0.0350,,,,,,,,Natural Gas,
09:53:10,5.000,Jan22,Option,Put,Block,400,LN,Henry Hub Eu Fin Option,Jan22 5.000 Put,0.6400,,,,,,,,Natural Gas,
09:53:10,4.750,Jan22,Option,Put,Block,400,LN,Henry Hub Eu Fin Option,Jan22 4.750 Put,0.5000,,,,,,,,Natural Gas,
09:50:00,12.000,Nov21,Option,Call,Block,100,LN,Henry Hub Eu Fin Option,Nov21 12.000 Call,0.0350,,,,,,,,Natural Gas,
09:48:07,5.500,Nov21,Option,Put,Block,200,LN,Henry Hub Eu Fin Option,Nov21 5.500 Put,0.3300,,,,,,,,Natural Gas,
09:48:07,5.500,Dec21,Option,Put,Block,200,LN,Henry Hub Eu Fin Option,Dec21 5.500 Put,0.7200,,,,,,,,Natural Gas,
09:48:07,,Nov21,Future,,Block,68,HP,Henry Hub Look-Alike Fin Future,Nov21,5.8700,,,,,,,,Natural Gas,
09:48:07,,Dec21,Future,,Block,76,HP,Henry Hub Look-Alike Fin Future,Dec21,5.9900,,,,,,,,Natural Gas,
09:48:07,5.500,Nov21,Option,Put,Block,50,LN,Henry Hub Eu Fin Option,Nov21 5.500 Put,0.3300,,,,,,,,Natural Gas,
09:48:07,5.500,Dec21,Option,Put,Block,50,LN,Henry Hub Eu Fin Option,Dec21 5.500 Put,0.7200,,,,,,,,Natural Gas,
09:48:07,,Nov21,Future,,Block,17,HP,Henry Hub Look-Alike Fin Future,Nov21,5.8700,,,,,,,,Natural Gas,
09:48:07,,Dec21,Future,,Block,19,HP,Henry Hub Look-Alike Fin Future,Dec21,5.9900,,,,,,,,Natural Gas,
09:44:37,5.500,Nov21,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Nov21 5.500 Put,0.3300,,,,,,,,Natural Gas,
09:44:37,5.500,Dec21,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Dec21 5.500 Put,0.7200,,,,,,,,Natural Gas,
09:44:37,,Nov21,Future,,Block,34,HP,Henry Hub Look-Alike Fin Future,Nov21,5.8700,,,,,,,,Natural Gas,
09:44:37,,Dec21,Future,,Block,38,HP,Henry Hub Look-Alike Fin Future,Dec21,5.9900,,,,,,,,Natural Gas,
09:44:37,5.500,Nov21,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Nov21 5.500 Put,0.3300,,,,,,,,Natural Gas,
09:44:37,5.500,Dec21,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Dec21 5.500 Put,0.7200,,,,,,,,Natural Gas,
09:44:37,,Nov21,Future,,Block,34,HP,Henry Hub Look-Alike Fin Future,Nov21,5.8700,,,,,,,,Natural Gas,
09:44:37,,Dec21,Future,,Block,38,HP,Henry Hub Look-Alike Fin Future,Dec21,5.9900,,,,,,,,Natural Gas,
09:42:19,5.500,Nov21,Option,Put,Block,500,LN,Henry Hub Eu Fin Option,Nov21 5.500 Put,0.3650,,,,,,,,Natural Gas,
09:42:19,5.000,Nov21,Option,Put,Block,"1,000",LN,Henry Hub Eu Fin Option,Nov21 5.000 Put,0.1650,,,,,,,,Natural Gas,
09:42:19,,Nov21,Future,,Block,30,HP,Henry Hub Look-Alike Fin Future,Nov21,5.8500,,,,,,,,Natural Gas,
09:49:33,5.000,Mar22,Option,Put,Block,150,LN,Henry Hub Eu Fin Option,Mar22 5.000 Put,1.0850,,,,,,,,Natural Gas,
09:49:33,3.500,Mar22,Option,Put,Block,150,LN,Henry Hub Eu Fin Option,Mar22 3.500 Put,0.2000,,,,,,,,Natural Gas,
09:49:33,,Mar22,Future,,Block,27,HP,Henry Hub Look-Alike Fin Future,Mar22,5.6100,,,,,,,,Natural Gas,
09:39:16,4.750,Dec21,Option,Put,Block,200,LN,Henry Hub Eu Fin Option,Dec21 4.750 Put,0.3740,,,,,,,,Natural Gas,
09:39:16,3.750,Dec21,Option,Put,Block,400,LN,Henry Hub Eu Fin Option,Dec21 3.750 Put,0.0620,,,,,,,,Natural Gas,
09:39:16,,Dec21,Future,,Block,24,HP,Henry Hub Look-Alike Fin Future,Dec21,5.9600,,,,,,,,Natural Gas,
09:36:10,3.750,Mar22,Option,Put,Block,150,LN,Henry Hub Eu Fin Option,Mar22 3.750 Put,0.2980,,,,,,,,Natural Gas,
09:36:10,3.250,Mar22,Option,Put,Block,150,LN,Henry Hub Eu Fin Option,Mar22 3.250 Put,0.1080,,,,,,,,Natural Gas,
09:36:10,,Mar22,Future,,Block,9,HP,Henry Hub Look-Alike Fin Future,Mar22,5.6000,,,,,,,,Natural Gas,
09:36:09,3.750,Mar22,Option,Put,Block,50,LN,Henry Hub Eu Fin Option,Mar22 3.750 Put,0.2980,,,,,,,,Natural Gas,
09:36:09,3.250,Mar22,Option,Put,Block,50,LN,Henry Hub Eu Fin Option,Mar22 3.250 Put,0.1080,,,,,,,,Natural Gas,
09:36:09,,Mar22,Future,,Block,3,HP,Henry Hub Look-Alike Fin Future,Mar22,5.6000,,,,,,,,Natural Gas,
09:36:00,3.250,Jan22,Option,Put,Block,250,LN,Henry Hub Eu Fin Option,Jan22 3.250 Put,0.0150,,,,,,,,Natural Gas,
09:36:00,3.000,Jan22,Option,Put,Block,250,LN,Henry Hub Eu Fin Option,Jan22 3.000 Put,0.0050,,,,,,,,Natural Gas,
09:33:16,8.000,Jan22,Option,Call,Block,300,LN,Henry Hub Eu Fin Option,Jan22 8.000 Call,0.9450,,,,,,,,Natural Gas,
09:33:16,,Jan22,Future,,Block,129,HP,Henry Hub Look-Alike Fin Future,Jan22,6.0900,,,,,,,,Natural Gas,
09:29:06,0.050,Nov21,Option,Call,Block,"1,000",G4,Henry Hub Nat Gas Fin 1 Mo CSO,Nov21 0.050 Call,0.006,,,,,,,,Natural Gas,
09:29:06,0.050,Nov21,Option,Call,Block,"1,000",G4,Henry Hub Nat Gas Fin 1 Mo CSO,Nov21 0.050 Call,0.005,,,,,,,,Natural Gas,
09:23:00,4.250,Jan22,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Jan22 4.250 Put,0.2600,,,,,,,,Natural Gas,
09:23:00,,Jan22,Future,,Block,18,HP,Henry Hub Look-Alike Fin Future,Jan22,6.0600,,,,,,,,Natural Gas,
09:29:06,0.000,Nov21,Option,Call,Block,"2,000",G4,Henry Hub Nat Gas Fin 1 Mo CSO,Nov21 0.000 Call,0.010,,,,,,,,Natural Gas,
09:23:00,4.250,Jan22,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Jan22 4.250 Put,0.2600,,,,,,,,Natural Gas,
09:23:00,,Jan22,Future,,Block,18,HP,Henry Hub Look-Alike Fin Future,Jan22,6.0600,,,,,,,,Natural Gas,
09:23:00,4.250,Jan22,Option,Put,Block,150,LN,Henry Hub Eu Fin Option,Jan22 4.250 Put,0.2600,,,,,,,,Natural Gas,
09:23:00,,Jan22,Future,,Block,27,HP,Henry Hub Look-Alike Fin Future,Jan22,6.0600,,,,,,,,Natural Gas,
09:25:29,15.000,Jan22,Option,Call,Block,200,LN,Henry Hub Eu Fin Option,Jan22 15.000 Call,0.2875,,,,,,,,Natural Gas,
09:25:29,,Jan22,Future,,Block,30,HP,Henry Hub Look-Alike Fin Future,Jan22,6.0800,,,,,,,,Natural Gas,
09:22:41,15.000,Jan22,Option,Call,Block,200,LN,Henry Hub Eu Fin Option,Jan22 15.000 Call,0.2875,,,,,,,,Natural Gas,
09:22:41,,Jan22,Future,,Block,30,HP,Henry Hub Look-Alike Fin Future,Jan22,6.0800,,,,,,,,Natural Gas,
09:18:36,9.000,Mar22,Option,Call,Block,700,LN,Henry Hub Eu Fin Option,Mar22 9.000 Call,0.9450,,,,,,,,Natural Gas,
09:18:36,,Mar22,Future,,Block,301,HP,Henry Hub Look-Alike Fin Future,Mar22,5.5700,,,,,,,,Natural Gas,
09:12:09,8.500,Dec21,Option,Call,Block,500,LN,Henry Hub Eu Fin Option,Dec21 8.500 Call,0.5200,,,,,,,,Natural Gas,
09:12:09,15.000,Dec21,Option,Call,Block,500,LN,Henry Hub Eu Fin Option,Dec21 15.000 Call,0.1050,,,,,,,,Natural Gas,
09:12:09,,Dec21,Future,,Block,120,HP,Henry Hub Look-Alike Fin Future,Dec21,6.0100,,,,,,,,Natural Gas,
09:10:31,4.500,Mar22,Option,Put,Block,350,LN,Henry Hub Eu Fin Option,Mar22 4.500 Put,0.7450,,,,,,,,Natural Gas,
09:10:31,3.500,Mar22,Option,Put,Block,700,LN,Henry Hub Eu Fin Option,Mar22 3.500 Put,0.2000,,,,,,,,Natural Gas,
09:13:00,10.000,Jan22,Option,Call,Block,100,LN,Henry Hub Eu Fin Option,Jan22 10.000 Call,0.6250,,,,,,,,Natural Gas,
09:13:00,15.000,Jan22,Option,Call,Block,100,LN,Henry Hub Eu Fin Option,Jan22 15.000 Call,0.2850,,,,,,,,Natural Gas,
09:13:00,,Jan22,Future,,Block,21,HP,Henry Hub Look-Alike Fin Future,Jan22,6.0800,,,,,,,,Natural Gas,
09:10:30,4.500,Mar22,Option,Put,Block,50,LN,Henry Hub Eu Fin Option,Mar22 4.500 Put,0.7450,,,,,,,,Natural Gas,
09:10:30,3.500,Mar22,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Mar22 3.500 Put,0.2000,,,,,,,,Natural Gas,
09:10:29,4.500,Mar22,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Mar22 4.500 Put,0.7450,,,,,,,,Natural Gas,
09:10:29,3.500,Mar22,Option,Put,Block,200,LN,Henry Hub Eu Fin Option,Mar22 3.500 Put,0.2000,,,,,,,,Natural Gas,
09:10:28,4.500,Mar22,Option,Put,Block,500,LN,Henry Hub Eu Fin Option,Mar22 4.500 Put,0.7450,,,,,,,,Natural Gas,
09:10:28,3.500,Mar22,Option,Put,Block,"1,000",LN,Henry Hub Eu Fin Option,Mar22 3.500 Put,0.2000,,,,,,,,Natural Gas,
09:10:27,4.500,Mar22,Option,Put,Block,500,LN,Henry Hub Eu Fin Option,Mar22 4.500 Put,0.7450,,,,,,,,Natural Gas,
09:10:27,3.500,Mar22,Option,Put,Block,"1,000",LN,Henry Hub Eu Fin Option,Mar22 3.500 Put,0.2000,,,,,,,,Natural Gas,
09:11:27,9.000,Mar22,Option,Call,Block,250,LN,Henry Hub Eu Fin Option,Mar22 9.000 Call,0.9450,,,,,,,,Natural Gas,
09:11:27,,Mar22,Future,,Block,430,NP,Henry Hub Pen Fin Future,Mar22,5.570,,,,,,,,Natural Gas,
09:09:38,9.000,Mar22,Option,Call,Block,50,LN,Henry Hub Eu Fin Option,Mar22 9.000 Call,0.9450,,,,,,,,Natural Gas,
09:09:38,,Mar22,Future,,Block,86,NP,Henry Hub Pen Fin Future,Mar22,5.570,,,,,,,,Natural Gas,
08:59:02,6.500,Nov21,Option,Call,Block,200,LN,Henry Hub Eu Fin Option,Nov21 6.500 Call,0.3700,,,,,,,,Natural Gas,
08:59:02,7.000,Nov21,Option,Call,Block,200,LN,Henry Hub Eu Fin Option,Nov21 7.000 Call,0.2710,,,,,,,,Natural Gas,
08:59:02,,Nov21,Future,,Block,18,HP,Henry Hub Look-Alike Fin Future,Nov21,5.8400,,,,,,,,Natural Gas,
08:59:02,6.500,Nov21,Option,Call,Block,100,LN,Henry Hub Eu Fin Option,Nov21 6.500 Call,0.3700,,,,,,,,Natural Gas,
08:59:02,7.000,Nov21,Option,Call,Block,100,LN,Henry Hub Eu Fin Option,Nov21 7.000 Call,0.2710,,,,,,,,Natural Gas,
08:59:02,,Nov21,Future,,Block,9,HP,Henry Hub Look-Alike Fin Future,Nov21,5.8400,,,,,,,,Natural Gas,
08:51:00,,Mar22,Future,,Block,63,NG,Henry Hub Future,Mar22,5.542,,,,,,,,Natural Gas,
08:51:00,,Mar22,Future,,Block,252,NP,Henry Hub Pen Fin Future,Mar22,5.541,,,,,,,,Natural Gas,
08:51:00,,Mar22,Future,,Block,63,NG,Henry Hub Future,Mar22,5.542,,,,,,,,Natural Gas,
08:51:00,,Mar22,Future,,Block,252,NP,Henry Hub Pen Fin Future,Mar22,5.540,,,,,,,,Natural Gas,
08:47:38,6.000,Dec21,Option,Call,Block,200,LN,Henry Hub Eu Fin Option,Dec21 6.000 Call,1.0380,,,,,,,,Natural Gas,
08:47:38,8.000,Dec21,Option,Call,Block,200,LN,Henry Hub Eu Fin Option,Dec21 8.000 Call,0.5630,,,,,,,,Natural Gas,
08:47:37,6.000,Dec21,Option,Call,Block,50,LN,Henry Hub Eu Fin Option,Dec21 6.000 Call,1.0380,,,,,,,,Natural Gas,
08:47:37,8.000,Dec21,Option,Call,Block,50,LN,Henry Hub Eu Fin Option,Dec21 8.000 Call,0.5630,,,,,,,,Natural Gas,
08:47:36,6.000,Dec21,Option,Call,Block,100,LN,Henry Hub Eu Fin Option,Dec21 6.000 Call,1.0380,,,,,,,,Natural Gas,
08:47:36,8.000,Dec21,Option,Call,Block,100,LN,Henry Hub Eu Fin Option,Dec21 8.000 Call,0.5630,,,,,,,,Natural Gas,
08:47:35,6.000,Dec21,Option,Call,Block,300,LN,Henry Hub Eu Fin Option,Dec21 6.000 Call,1.0380,,,,,,,,Natural Gas,
08:47:35,8.000,Dec21,Option,Call,Block,300,LN,Henry Hub Eu Fin Option,Dec21 8.000 Call,0.5630,,,,,,,,Natural Gas,
08:45:00,5.500,Dec21,Option,Put,Block,200,LN,Henry Hub Eu Fin Option,Dec21 5.500 Put,0.7680,,,,,,,,Natural Gas,
08:45:00,5.000,Dec21,Option,Put,Block,200,LN,Henry Hub Eu Fin Option,Dec21 5.000 Put,0.4900,,,,,,,,Natural Gas,
08:45:00,,Dec21,Future,,Block,16,HP,Henry Hub Look-Alike Fin Future,Dec21,5.9700,,,,,,,,Natural Gas,
08:43:00,5.500,Dec21,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Dec21 5.500 Put,0.7680,,,,,,,,Natural Gas,
08:43:00,5.000,Dec21,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Dec21 5.000 Put,0.4900,,,,,,,,Natural Gas,
08:43:00,,Dec21,Future,,Block,8,HP,Henry Hub Look-Alike Fin Future,Dec21,5.9700,,,,,,,,Natural Gas,
08:42:00,,Nov21,Future,,Block,15,HH,Henry Hub Fin Future,Nov21,4.700,,,,,,,,Natural Gas,
08:42:00,,Dec21,Future,,Block,15,HH,Henry Hub Fin Future,Dec21,4.700,,,,,,,,Natural Gas,
08:42:00,,Jan22,Future,,Block,15,HH,Henry Hub Fin Future,Jan22,4.700,,,,,,,,Natural Gas,
08:42:00,,Feb22,Future,,Block,15,HH,Henry Hub Fin Future,Feb22,4.700,,,,,,,,Natural Gas,
08:42:00,,Mar22,Future,,Block,15,HH,Henry Hub Fin Future,Mar22,4.700,,,,,,,,Natural Gas,
08:42:00,,Apr22,Future,,Block,15,HH,Henry Hub Fin Future,Apr22,4.700,,,,,,,,Natural Gas,
08:42:00,,May22,Future,,Block,15,HH,Henry Hub Fin Future,May22,4.700,,,,,,,,Natural Gas,
08:42:00,,Jun22,Future,,Block,15,HH,Henry Hub Fin Future,Jun22,4.700,,,,,,,,Natural Gas,
08:42:00,,Jul22,Future,,Block,15,HH,Henry Hub Fin Future,Jul22,4.700,,,,,,,,Natural Gas,
08:42:00,,Aug22,Future,,Block,15,HH,Henry Hub Fin Future,Aug22,4.700,,,,,,,,Natural Gas,
08:42:00,,Sep22,Future,,Block,15,HH,Henry Hub Fin Future,Sep22,4.700,,,,,,,,Natural Gas,
08:42:00,,Oct22,Future,,Block,15,HH,Henry Hub Fin Future,Oct22,4.700,,,,,,,,Natural Gas,
08:41:27,11.000,Dec21,Option,Call,Block,50,LN,Henry Hub Eu Fin Option,Dec21 11.000 Call,0.2475,,,,,,,,Natural Gas,
08:43:00,5.500,Dec21,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Dec21 5.500 Put,0.7680,,,,,,,,Natural Gas,
08:43:00,5.000,Dec21,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Dec21 5.000 Put,0.4900,,,,,,,,Natural Gas,
08:43:00,,Dec21,Future,,Block,8,HP,Henry Hub Look-Alike Fin Future,Dec21,5.9700,,,,,,,,Natural Gas,
08:41:27,11.000,Dec21,Option,Call,Block,100,LN,Henry Hub Eu Fin Option,Dec21 11.000 Call,0.2475,,,,,,,,Natural Gas,
08:41:00,5.500,Dec21,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Dec21 5.500 Put,0.7680,,,,,,,,Natural Gas,
08:41:00,5.000,Dec21,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Dec21 5.000 Put,0.4900,,,,,,,,Natural Gas,
08:41:00,,Dec21,Future,,Block,8,HP,Henry Hub Look-Alike Fin Future,Dec21,5.9700,,,,,,,,Natural Gas,
08:30:00,,Nov21,Future,,Block,15,HH,Henry Hub Fin Future,Nov21,4.750,,,,,,,,Natural Gas,
08:30:00,,Dec21,Future,,Block,15,HH,Henry Hub Fin Future,Dec21,4.750,,,,,,,,Natural Gas,
08:30:00,,Jan22,Future,,Block,15,HH,Henry Hub Fin Future,Jan22,4.750,,,,,,,,Natural Gas,
08:30:00,,Feb22,Future,,Block,15,HH,Henry Hub Fin Future,Feb22,4.750,,,,,,,,Natural Gas,
08:30:00,,Mar22,Future,,Block,15,HH,Henry Hub Fin Future,Mar22,4.750,,,,,,,,Natural Gas,
08:30:00,,Apr22,Future,,Block,15,HH,Henry Hub Fin Future,Apr22,4.750,,,,,,,,Natural Gas,
08:30:00,,May22,Future,,Block,15,HH,Henry Hub Fin Future,May22,4.750,,,,,,,,Natural Gas,
08:30:00,,Jun22,Future,,Block,15,HH,Henry Hub Fin Future,Jun22,4.750,,,,,,,,Natural Gas,
08:30:00,,Jul22,Future,,Block,15,HH,Henry Hub Fin Future,Jul22,4.750,,,,,,,,Natural Gas,
08:30:00,,Aug22,Future,,Block,15,HH,Henry Hub Fin Future,Aug22,4.750,,,,,,,,Natural Gas,
08:30:00,,Sep22,Future,,Block,15,HH,Henry Hub Fin Future,Sep22,4.750,,,,,,,,Natural Gas,
08:30:00,,Oct22,Future,,Block,15,HH,Henry Hub Fin Future,Oct22,4.750,,,,,,,,Natural Gas,
08:36:50,3.500,Apr22,Option,Put,Block,150,LN,Henry Hub Eu Fin Option,Apr22 3.500 Put,0.3100,,,,,,,,Natural Gas,
08:36:50,3.500,May22,Option,Put,Block,150,LN,Henry Hub Eu Fin Option,May22 3.500 Put,0.3100,,,,,,,,Natural Gas,
08:36:50,3.500,Jun22,Option,Put,Block,150,LN,Henry Hub Eu Fin Option,Jun22 3.500 Put,0.3100,,,,,,,,Natural Gas,
08:36:50,5.000,Apr22,Option,Call,Block,150,LN,Henry Hub Eu Fin Option,Apr22 5.000 Call,0.2600,,,,,,,,Natural Gas,
08:36:50,5.000,May22,Option,Call,Block,150,LN,Henry Hub Eu Fin Option,May22 5.000 Call,0.2600,,,,,,,,Natural Gas,
08:36:50,5.000,Jun22,Option,Call,Block,150,LN,Henry Hub Eu Fin Option,Jun22 5.000 Call,0.2600,,,,,,,,Natural Gas,
08:35:43,8.000,Dec21,Option,Call,Block,50,LN,Henry Hub Eu Fin Option,Dec21 8.000 Call,0.5800,,,,,,,,Natural Gas,
08:35:43,8.750,Dec21,Option,Call,Block,50,LN,Henry Hub Eu Fin Option,Dec21 8.750 Call,0.4650,,,,,,,,Natural Gas,
08:35:01,3.500,Apr22,Option,Put,Block,250,LN,Henry Hub Eu Fin Option,Apr22 3.500 Put,0.3050,,,,,,,,Natural Gas,
08:35:01,3.500,May22,Option,Put,Block,250,LN,Henry Hub Eu Fin Option,May22 3.500 Put,0.3050,,,,,,,,Natural Gas,
08:35:01,3.500,Jun22,Option,Put,Block,250,LN,Henry Hub Eu Fin Option,Jun22 3.500 Put,0.3050,,,,,,,,Natural Gas,
08:35:01,5.000,Apr22,Option,Call,Block,250,LN,Henry Hub Eu Fin Option,Apr22 5.000 Call,0.2650,,,,,,,,Natural Gas,
08:35:01,5.000,May22,Option,Call,Block,250,LN,Henry Hub Eu Fin Option,May22 5.000 Call,0.2650,,,,,,,,Natural Gas,
08:35:01,5.000,Jun22,Option,Call,Block,250,LN,Henry Hub Eu Fin Option,Jun22 5.000 Call,0.2650,,,,,,,,Natural Gas,
08:26:44,8.000,Jan22,Option,Call,Block,50,LN,Henry Hub Eu Fin Option,Jan22 8.000 Call,0.9700,,,,,,,,Natural Gas,
08:26:44,,Jan22,Future,,Block,86,NP,Henry Hub Pen Fin Future,Jan22,6.150,,,,,,,,Natural Gas,
08:26:44,8.000,Jan22,Option,Call,Block,100,LN,Henry Hub Eu Fin Option,Jan22 8.000 Call,0.9700,,,,,,,,Natural Gas,
08:26:44,,Jan22,Future,,Block,43,HP,Henry Hub Look-Alike Fin Future,Jan22,6.1500,,,,,,,,Natural Gas,
08:28:18,5.000,Nov21,Option,Put,Block,50,LN,Henry Hub Eu Fin Option,Nov21 5.000 Put,0.1500,,,,,,,,Natural Gas,
08:28:18,,Nov21,Future,,Block,12,HP,Henry Hub Look-Alike Fin Future,Nov21,5.9400,,,,,,,,Natural Gas,
08:28:58,4.500,Feb22,Option,Call,Block,50,LN,Henry Hub Eu Fin Option,Feb22 4.500 Call,2.0400,,,,,,,,Natural Gas,
08:28:58,,Feb22,Future,,Block,42,HP,Henry Hub Look-Alike Fin Future,Feb22,6.0200,,,,,,,,Natural Gas,
08:28:58,4.500,Feb22,Option,Call,Block,100,LN,Henry Hub Eu Fin Option,Feb22 4.500 Call,2.0400,,,,,,,,Natural Gas,
08:28:58,,Feb22,Future,,Block,84,HP,Henry Hub Look-Alike Fin Future,Feb22,6.0200,,,,,,,,Natural Gas,
08:28:17,5.000,Nov21,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Nov21 5.000 Put,0.1500,,,,,,,,Natural Gas,
08:28:17,,Nov21,Future,,Block,24,HP,Henry Hub Look-Alike Fin Future,Nov21,5.9400,,,,,,,,Natural Gas,
08:28:58,4.500,Feb22,Option,Call,Block,100,LN,Henry Hub Eu Fin Option,Feb22 4.500 Call,2.0400,,,,,,,,Natural Gas,
08:28:58,,Feb22,Future,,Block,84,HP,Henry Hub Look-Alike Fin Future,Feb22,6.0200,,,,,,,,Natural Gas,
08:28:16,5.000,Nov21,Option,Put,Block,100,LN,Henry Hub Eu Fin Option,Nov21 5.000 Put,0.1500,,,,,,,,Natural Gas,
08:28:16,,Nov21,Future,,Block,24,HP,Henry Hub Look-Alike Fin Future,Nov21,5.9400,,,,,,,,Natural Gas,
